Settlement Date,Settlement Period,Gas,Coal,Oil,PumpedStorage,Hydro,Nuclear,Other,SolarUtility,WindOffshore,WindOnshore
29/07/2015,27,11377,7743,0,300,361,6670,1374,3653,1583,1952
29/07/2015,46,9797,6373,0,408,328,6660,1759,2,1052.027,1945.934
29/07/2015,28,11152,7495,0,444,354,6658,1374,3836,1439,1922
29/07/2015,41,11659,7054,0,684,439,6662,1644,802,930,1860
29/07/2015,48,7686,5423,0,0,269,6673,1740,0,812.174,1809.861
29/07/2015,26,11866,7999,0,305,406,6658,1377,3533,1540,1800
29/07/2015,23,11852,7461,0,377,448,6657,1382,4096,1437,1797
29/07/2015,24,11966,7865,0,370,448,6654,1382,3754,1328,1772
29/07/2015,22,11474,7367,0,384,521,6657,1394,3603,1600,1766
29/07/2015,25,12004,7978,0,343,447,6649,1377,3412,1400,1765
29/07/2015,21,11517,7302,0,300,521,6682,1447,3109,1652,1759
29/07/2015,20,11743,7348,0,299,572,6665,1444,2778,1584,1679
29/07/2015,19,11505,7185,0,314,652,6678,1442,2446,1486,1595
29/07/2015,18,11430,7057,0,300,339,6674,1446,1831,1568,1562
29/07/2015,15,7496,6076,0,0,336,6679,1448,512,1727,1510
29/07/2015,17,10595,6801,0,300,410,6681,1448,1216,1657,1507
29/07/2015,7,5173,4458,0,0,223,6649,1449,0,1621,1498
29/07/2015,8,4896,4476,0,0,223,6654,1449,0,1709,1461
29/07/2015,14,6133,5113,0,0,256,6676,1448,274,1818,1456
29/07/2015,16,8869,6656,0,304,387,6680,1449,864,1701,1453
29/07/2015,9,5007,4588,0,0,223,6652,1448,0,1701,1452
29/07/2015,10,5059,4664,0,0,225,6647,1448,0,1775,1436
29/07/2015,6,5713,4066,0,0,223,6653,1447,0,1514,1436
29/07/2015,5,5953,4031,0,0,229,6659,1446,0,1711,1434
29/07/2015,11,4993,4470,0,0,223,6651,1449,0,1845,1431
29/07/2015,12,5092,4627,0,0,224,6661,1448,18,1813,1424
29/07/2015,13,5086,4467,0,0,256,6660,1448,36,1817,1418
29/07/2015,4,6198,3992,0,0,243,6654,1446,0,1827,1341
29/07/2015,3,6257,4013,0,0,253,6650,1446,0,1964,1225
29/07/2015,2,5904,4171,0,0,306,6643,1448,0,1961,1153
29/07/2015,1,6277,4952,0,0,314,6651,1447,0,1971,1141
29/07/2015,43,11488,7000,0,450,358,6677,1775,197,37.16,530.964
29/07/2015,45,10948,6768,0,432,339,6664,1752,4,31.476,483.077
29/07/2015,47,8575,6060,0,58,272,6667,1779,0,39.457,469.996
30/07/2015,10,5034,3991,0,0,195,6700,1777,0,933.387,1920.561
30/07/2015,8,5244,4016,0,0,196,6668,1775,0,888.016,1874.813
30/07/2015,12,5057,4364,0,0,218,6725,1776,45,1194.503,1868.686
30/07/2015,14,6135,4950,0,31,219,6780,1765,195,1223.292,1808.807
30/07/2015,16,9715,6180,0,300,297,6777,1783,746,1160.138,1765.226
30/07/2015,6,5253,4316,0,0,201,6670,1776,0,832.839,1757.903
30/07/2015,20,12514,6775,0,349,628,6788,1787,2654,1016.205,1750.052
30/07/2015,4,5556,4675,0,0,203,6666,1777,0,702.734,1739.313
30/07/2015,18,11782,6686,0,300,298,6774,1782,1639,1042.123,1724.84
30/07/2015,17,10909,6463,0,355,295,6773,1782,1124,1072.411,1719.222
30/07/2015,2,6193,4535,0,0,270,6663,1778,0,666.362,1676.643
30/07/2015,22,12623,6922,0,450,575,6809,1787,3136,833.971,1553.529
30/07/2015,24,12908,7046,0,300,562,6934,1791,3339,751.581,1392.452
30/07/2015,30,12214,6644,0,301,300,6938,1787,4810,539.387,1331.473
30/07/2015,26,12647,6871,0,352,470,6894,1790,4477,610.991,1304.562
30/07/2015,28,12372,6666,0,451,291,6911,1796,4744,478.197,1268.601
30/07/2015,32,11875,6870,0,347,326,6960,1773,4552,442.211,1262.396
30/07/2015,34,12453,7179,0,301,416,7012,1769,3642,395.586,1185.259
30/07/2015,36,12840,7377,0,627,717,7005,1738,2771,372.957,1112.12
30/07/2015,38,13117,7602,0,347,718,7014,1765,2098,195.225,915.965
30/07/2015,40,13024,7593,0,435,498,7007,1759,1307,144.454,768.623
30/07/2015,19,12086,6725,0,318,549,6793,1782,2171,43.336,577.941
30/07/2015,21,12439,6882,0,464,594,6799,1786,3136,38.795,574.978
30/07/2015,23,12739,7032,0,340,563,6804,1789,3300,34.533,549.788
30/07/2015,42,12401,7323,0,500,479,7002,1767,577,229.873,548.667
30/07/2015,25,12805,6911,0,567,467,6929,1789,3378,30.378,528.901
30/07/2015,31,12165,6506,0,325,309,6916,1799,4881,38.162,524.894
30/07/2015,29,12155,6661,0,372,290,6907,1787,4739,30.743,523.76
30/07/2015,33,12076,6958,0,301,335,7010,1774,4223,35.102,521.328
30/07/2015,27,12507,6804,0,513,305,6905,1796,4749,30.051,520.828
30/07/2015,11,4970,4134,0,0,223,6720,1768,0,52.781,504.839
30/07/2015,15,7655,5928,0,0,296,6774,1778,368,49.626,503.649
30/07/2015,9,5048,4086,0,0,196,6678,1778,0,52.985,502.019
30/07/2015,13,5309,4438,0,0,218,6773,1756,90,52.981,501.853
30/07/2015,7,5286,4133,0,0,196,6674,1777,0,42.824,499.799
30/07/2015,48,7940,5940,0,9,242,7004,1770,0,161.464,492.257
30/07/2015,5,5457,4551,0,0,201,6677,1777,0,39.932,470.917
30/07/2015,44,12535,7456,0,714,334,7008,1773,163,178.258,466.097
30/07/2015,35,12538,7257,0,563,686,7002,1769,3061,35.905,462.899
30/07/2015,3,5682,4590,0,0,217,6674,1776,0,39.076,458.58
30/07/2015,1,6297,5231,0,0,269,6678,1777,0,43.68,455.771
30/07/2015,46,10792,7034,0,300,312,7016,1776,1,150.776,452.071
30/07/2015,37,13130,7601,0,431,716,7019,1762,2481,31.843,393.677
30/07/2015,39,12944,7630,0,357,672,7011,1765,1714,24.014,332.167
30/07/2015,41,12630,7557,0,462,481,7004,1768,900,15.595,244.362
30/07/2015,43,12533,7482,0,529,395,7007,1771,267,10.674,209.183
30/07/2015,45,11926,7322,0,671,325,7014,1772,2,8.132,187.193
30/07/2015,47,9350,6634,0,0,259,7016,1774,0,7.12,186.368
31/07/2015,33,9145,6050,0,301,367,7279,1724,5159,517.993,2869.388
31/07/2015,39,10353,6111,0,503,495,7288,1781,1837,918.904,2804.134
31/07/2015,35,9939,6166,0,351,488,7286,1746,3614,597.54,2791.557
31/07/2015,37,10154,6409,0,360,512,7286,1791,2771,736.377,2764.505
31/07/2015,31,8811,6081,0,301,345,7280,1782,5175,427.379,2667.68
31/07/2015,29,8998,6387,0,406,367,7269,1773,5114,497.219,2635.053
31/07/2015,41,9949,5775,0,342,462,7295,1788,908,1014.272,2462.779
31/07/2015,27,9885,6465,0,334,366,7271,1753,5332,535.861,2444.783
31/07/2015,45,9176,5756,0,384,330,7298,1775,1,1315.043,2416.569
31/07/2015,43,9381,5818,0,547,357,7286,1786,230,1257.107,2381.384
31/07/2015,47,7051,4898,0,0,282,7268,1785,0,1364.604,2082.919
31/07/2015,25,10239,6609,0,435,476,7285,1774,5150,398.256,2027.624
31/07/2015,23,10426,6833,0,306,465,7293,1778,4737,317.081,1695.436
31/07/2015,21,10706,6871,0,432,685,7271,1778,4110,321.178,1400.205
31/07/2015,19,10987,7064,0,611,595,7253,1780,2811,216.333,1121.73
31/07/2015,18,10690,7172,0,725,633,7211,1745,2128,235.954,990.202
31/07/2015,16,9102,6735,0,550,383,7209,1780,1015,235.326,988.009
31/07/2015,15,7856,6264,0,246,323,7203,1787,526,224.205,943.727
31/07/2015,36,9958,6477,0,645,513,7285,1785,3193,61.929,927.773
31/07/2015,34,9546,5980,0,370,368,7281,1712,4387,57.496,924.106
31/07/2015,38,10005,6461,0,578,512,7283,1783,2304,61.943,900.194
31/07/2015,32,8443,6170,0,317,369,7282,1748,5167,53.044,866.849
31/07/2015,40,10196,5979,0,342,483,7293,1782,1373,56.396,859.915
31/07/2015,14,6733,5429,0,148,225,7207,1767,282,238.365,825.763
31/07/2015,30,9080,6008,0,315,340,7263,1774,4969,44.244,784.037
31/07/2015,42,9371,5606,0,401,463,7288,1788,571,52.55,770.03
31/07/2015,12,6061,3865,0,0,206,7210,1785,54,209.637,711.299
31/07/2015,28,9286,6545,0,369,367,7274,1769,5223,36.007,700.86
31/07/2015,44,9462,5904,0,503,341,7293,1779,119,49.431,689.982
31/07/2015,8,6171,3771,0,0,197,7201,1776,0,252.96,689.07
31/07/2015,10,6103,3818,0,0,196,7205,1785,0,211.144,683.497
31/07/2015,46,7976,5286,0,301,320,7297,1780,1,54.542,680.033
31/07/2015,48,5911,4797,0,0,286,7260,1785,0,53.107,661.146
31/07/2015,4,6050,5171,0,0,201,7087,1780,0,137.131,622.887
31/07/2015,26,10107,6581,0,364,458,7286,1741,5212,27.544,598.829
31/07/2015,6,6026,4369,0,0,194,7112,1777,0,172.993,586.776
31/07/2015,2,6328,5414,0,0,237,7012,1778,0,154.76,585.928
31/07/2015,24,10267,6542,0,411,476,7285,1783,4944,20.342,514.06
31/07/2015,22,10463,6899,0,422,587,7310,1778,4424,13.986,419.643
31/07/2015,20,10897,7062,0,422,682,7264,1765,3461,12.009,346.491
31/07/2015,17,10086,7069,0,653,465,7209,1783,1504,10.088,296.823
31/07/2015,13,5948,4483,0,0,222,7211,1755,107,9.482,260.674
31/07/2015,11,6116,3863,0,0,201,7202,1782,0,8.489,253.618
31/07/2015,9,6078,3850,0,0,196,7208,1780,0,7.832,253.347
31/07/2015,7,6047,3967,0,0,195,7204,1777,0,6.652,242.4
31/07/2015,5,6243,4755,0,0,195,7107,1627,0,5.883,214.4
31/07/2015,3,6277,5174,0,0,219,7008,1781,0,6.198,200.238
31/07/2015,1,6583,5780,0,0,239,7008,1770,0,6.885,191.415
01/08/2015,33,7263,4459,0,225,364,6827,1785,3681,741,2620
01/08/2015,34,7616,4518,0,404,365,6814,1785,3433,898,2548
01/08/2015,29,7450,4538,0,501,363,6826,1781,3930,336,2548
01/08/2015,32,7374,4366,0,302,362,6832,1780,3735,598,2526
01/08/2015,26,8430,4509,0,305,408,6828,1789,4327,331,2475
01/08/2015,30,7238,4537,0,307,363,6830,1781,3860,409,2471
01/08/2015,31,7513,4273,0,364,366,6826,1779,3789,475,2436
01/08/2015,27,7955,4590,0,453,364,6831,1786,4507,353,2434
01/08/2015,25,8821,4527,0,310,419,6832,1781,4146,322,2434
01/08/2015,36,9074,4863,0,448,583,6831,1730,2860,809,2433
01/08/2015,28,7684,4717,0,345,360,6825,1780,4219,335,2382
01/08/2015,35,8179,4821,0,456,564,6826,1730,3184,872,2355
01/08/2015,23,8713,4895,0,302,450,6835,1780,3522,287,2354
01/08/2015,24,8704,4699,0,302,450,6831,1766,3834,295,2341
01/08/2015,37,9471,4942,0,383,578,6826,1731,2535,882,2184
01/08/2015,22,8896,5019,0,303,592,6838,1781,3080,328,2152
01/08/2015,38,9541,4992,0,425,573,6831,1786,2191,913,2117
01/08/2015,1,5055,4022,0,40,286,7226,1787,0,1411.636,2047.988
01/08/2015,40,9411,5113,0,302,486,6829,1786,1379,710,2025
01/08/2015,39,9469,4976,0,340,576,6828,1787,1847,756,1978
01/08/2015,21,8887,4979,0,602,626,6839,1781,2638,377,1941
01/08/2015,42,9178,5032,0,302,428,6834,1790,568,829,1772
01/08/2015,41,9373,5004,0,330,431,6831,1787,910,684,1772
01/08/2015,20,8842,5219,0,563,671,6836,1785,2303,392,1658
01/08/2015,43,9314,5090,0,695,341,6826,1787,225,879,1551
01/08/2015,19,8545,5182,0,424,668,6841,1780,1968,420,1530
01/08/2015,4,4234,4166,0,0,225,7206,1787,0,1302,1436
01/08/2015,3,4055,4351,0,0,269,7210,1786,0,1486,1424
01/08/2015,44,9852,5242,0,459,332,6836,1750,114,904,1386
01/08/2015,45,9707,5095,0,630,295,6832,1784,2,935,1316
01/08/2015,5,4273,4161,0,0,203,7189,1787,0,1050,1277
01/08/2015,18,7699,4847,0,423,637,7019,1787,1578,463,1252
01/08/2015,46,8952,5080,0,328,260,6836,1786,1,747,1229
01/08/2015,6,4118,4421,0,0,200,7190,1750,0,864,1213
01/08/2015,47,8369,4882,0,0,232,6845,1712,0,631,1165
01/08/2015,17,6913,4823,0,302,529,7017,1787,1187,542,1161
01/08/2015,48,7488,4706,0,0,229,6835,1760,0,571,1135
01/08/2015,7,4248,4425,0,0,198,7150,1750,0,611,1043
01/08/2015,16,6365,4848,0,0,300,7043,1791,814,546,1022
01/08/2015,8,4450,4646,0,0,196,7158,1750,0,457,966
01/08/2015,13,4653,3909,0,0,219,7053,1787,34,467,965
01/08/2015,10,4481,4553,0,0,196,7120,1787,0,469,956
01/08/2015,11,4336,4552,0,0,206,7086,1786,0,503,950
01/08/2015,15,5579,4178,0,0,298,7057,1788,440,559,946
01/08/2015,14,4899,3947,0,0,224,7055,1727,237,526,943
01/08/2015,12,4145,4181,0,0,218,7086,1786,17,505,930
01/08/2015,9,4539,4663,0,0,196,7127,1751,0,423,920
01/08/2015,2,4488,4179,0,0,284,7230,1784,0,49.049,631.835
02/08/2015,43,8844,4270,0,357,338,6832,1369,167,1922,3223
02/08/2015,44,8776,4119,0,318,298,6842,1380,84,2301,3051
02/08/2015,45,8007,3931,0,742,284,6831,1379,0,2579,2913
02/08/2015,48,5899,2360,0,0,244,6835,1378,0,2812,2904
02/08/2015,46,6989,3716,0,302,282,6831,1380,0,2772,2847
02/08/2015,47,6431,3029,0,0,244,6837,1380,0,2724,2832
02/08/2015,42,9069,4376,0,308,422,6839,1369,551,1741,2772
02/08/2015,41,9328,4552,0,351,485,6828,1390,935,1478,2466
02/08/2015,39,9041,4741,0,364,586,6832,1583,1820,1257,2327
02/08/2015,38,8716,4838,0,320,593,6830,1600,2591,1236,2285
02/08/2015,40,9045,4745,0,437,487,6829,1660,1378,1345,2282
02/08/2015,34,7075,4655,0,338,368,6823,1615,4856,1140,2071
02/08/2015,33,6631,4364,0,355,368,6824,1621,5083,1066,2060
02/08/2015,37,8643,4946,0,302,591,6835,1619,3361,1246,2052
02/08/2015,32,6658,4152,0,302,370,6827,1603,5474,915,2027
02/08/2015,35,7764,4628,0,502,460,6826,1619,4629,1194,1985
02/08/2015,31,6991,4145,0,302,368,6833,1610,5864,751,1940
02/08/2015,36,8408,4800,0,458,494,6821,1620,3995,1168,1938
02/08/2015,30,7415,4273,0,302,368,6829,1559,5732,603,1718
02/08/2015,29,7733,4192,0,419,366,6823,1580,5599,405,1590
02/08/2015,28,8140,4441,0,342,391,6828,1476,5633,336,1455
02/08/2015,27,8291,4961,0,365,404,6829,1363,5667,319,1451
02/08/2015,26,8378,4960,0,347,694,6838,1323,5298,312,1348
02/08/2015,25,8517,5090,0,310,696,6838,1342,4928,262,1263
02/08/2015,24,8397,5111,0,358,697,6843,1236,4395,265,1146
02/08/2015,23,7935,5095,0,660,700,6838,1312,3861,215,1091
02/08/2015,1,6276,4786,0,0,231,6837,1748,0,545,1067
02/08/2015,2,5573,4827,0,0,235,6834,1747,0,407,1028
02/08/2015,3,5290,4816,0,0,233,6812,1782,0,408,948
02/08/2015,22,7934,5159,0,672,703,6840,1344,3307,173,913
02/08/2015,4,4856,4907,0,0,232,6825,1786,0,478,899
02/08/2015,21,7864,5286,0,690,698,6837,1342,2753,178,846
02/08/2015,5,4760,4576,0,0,232,6832,1788,0,365,810
02/08/2015,20,7420,5301,0,598,685,6833,1340,2259,142,795
02/08/2015,19,6907,5341,0,606,647,6835,1140,1765,111,757
02/08/2015,6,4590,4523,0,0,230,6827,1790,0,313,753
02/08/2015,8,4439,4728,0,0,215,6834,1788,0,211,699
02/08/2015,7,4507,4632,0,0,215,6830,1788,0,266,687
02/08/2015,18,7175,5228,0,301,537,6838,1106,1403,129,616
02/08/2015,9,4429,4737,0,0,227,6841,1790,0,151,600
02/08/2015,17,6870,4734,0,0,501,6833,1143,1040,149,556
02/08/2015,10,4472,4757,0,0,228,6833,1787,0,104,534
02/08/2015,11,5057,4743,0,109,226,6845,1142,0,89,523
02/08/2015,12,4827,4791,0,0,227,6836,1141,14,78,503
02/08/2015,16,6154,4587,0,0,398,6830,1046,730,114,497
02/08/2015,13,5100,4805,0,109,229,6842,1141,28,118,472
02/08/2015,15,5871,4663,0,0,331,6836,1143,419,101,465
02/08/2015,14,5479,4801,0,0,234,6838,1116,224,138,453
03/08/2015,25,10615,5768,0,588,447,6832,1382,3848,1683,3619
03/08/2015,34,10151,5814,0,411,390,6810,1401,3396,2296,3588
03/08/2015,33,9589,5713,0,323,365,6818,1399,3631,2323,3579
03/08/2015,17,8945,4983,0,379,331,6823,1380,1103,1938,3577
03/08/2015,30,9335,5829,0,430,364,6812,1395,4046,2296,3570
03/08/2015,31,9066,5620,0,400,339,6815,1399,3729,2493,3551
03/08/2015,32,9203,5524,0,402,344,6808,1398,3680,2419,3550
03/08/2015,29,9572,5896,0,407,363,6821,1392,4363,1973,3533
03/08/2015,27,10417,5868,0,509,400,6828,1385,4419,1774,3517
03/08/2015,26,10569,5834,0,423,410,6831,1386,4134,1810,3515
03/08/2015,35,10858,5738,0,437,535,6810,1401,3160,2310,3498
03/08/2015,36,11203,5619,0,460,553,6816,1403,2748,2220,3496
03/08/2015,18,10108,5321,0,484,351,6824,1379,1563,1805,3492
03/08/2015,28,10217,5931,0,305,361,6827,1386,4391,1901,3478
03/08/2015,19,10614,5471,0,523,388,6827,1379,2023,1880,3407
03/08/2015,22,10387,5940,0,565,506,6821,1382,3097,1812,3398
03/08/2015,1,4793,2077,0,0,243,6833,1219,0,3066,3390
03/08/2015,37,11419,5723,0,477,538,6816,1400,2336,1979,3361
03/08/2015,21,10872,5732,0,450,405,6846,1388,2907,1869,3353
03/08/2015,23,10328,6004,0,481,488,6835,1380,3286,1749,3351
03/08/2015,38,11299,5877,0,409,540,6822,1400,1927,1908,3342
03/08/2015,24,10598,5882,0,625,487,6830,1379,3567,1709,3342
03/08/2015,39,10846,5782,0,316,513,6830,1403,1517,2033,3335
03/08/2015,4,3910,2403,0,0,224,6818,1183,0,2985,3321
03/08/2015,16,7502,4658,0,362,309,6834,1380,752,2346,3317
03/08/2015,5,3913,2389,0,0,220,6827,1079,0,3136,3305
03/08/2015,6,3629,2329,0,0,222,6832,1095,0,3332,3267
03/08/2015,20,10857,5541,0,539,406,6823,1377,2465,1833,3252
03/08/2015,45,9935,4687,0,340,322,6817,1405,1,1682,3236
03/08/2015,2,3825,2056,0,0,242,6824,1149,0,3122,3226
03/08/2015,47,7192,4333,0,10,259,6815,1404,0,1462,3206
03/08/2015,43,10573,4984,0,551,356,6809,1403,212,1802,3200
03/08/2015,44,10846,4982,0,303,344,6809,1393,107,1838,3192
03/08/2015,15,6736,4299,0,4,298,6833,1378,400,2373,3175
03/08/2015,48,6529,3577,0,0,233,6811,1404,0,1473,3160
03/08/2015,3,4156,2243,0,0,224,6821,1188,0,3210,3152
03/08/2015,7,3610,2101,0,0,222,6832,1093,0,3423,3149
03/08/2015,46,8447,4464,0,335,319,6812,1404,1,1475,3135
03/08/2015,40,10400,5582,0,309,477,6820,1404,1151,2132,3134
03/08/2015,14,6145,3528,0,0,288,6836,1250,211,2180,3070
03/08/2015,41,10030,5590,0,470,480,6813,1404,785,2052,3046
03/08/2015,11,3851,2442,0,0,222,6833,1367,0,3083,3039
03/08/2015,8,3688,2132,0,0,222,6833,1070,0,3268,3005
03/08/2015,10,3797,2385,0,0,223,6832,1165,0,3106,2984
03/08/2015,42,9553,5587,0,441,498,6813,1403,499,1980,2973
03/08/2015,12,4126,2516,0,0,222,6839,1228,11,2976,2923
03/08/2015,9,3835,2211,0,0,223,6825,1091,0,3188,2915
03/08/2015,13,4749,2869,0,0,241,6829,1039,22,2580,2711
04/08/2015,27,9637,5232,0,343,322,6123,1347,3777,2611,4903
04/08/2015,26,9835,5207,0,692,380,6114,1347,3779,2497,4885
04/08/2015,28,8625,5081,0,786,307,6276,1392,3608,2929,4815
04/08/2015,34,9586,4942,0,481,357,6641,1396,3227,2766,4757
04/08/2015,33,9136,4730,0,572,342,6637,1398,3511,2847,4689
04/08/2015,23,9469,5152,0,544,384,6104,1400,3540,2390,4625
04/08/2015,25,9927,5138,0,566,380,6109,1398,3780,2395,4620
04/08/2015,24,9795,5100,0,450,378,6119,1399,3660,2469,4606
04/08/2015,29,8673,5081,0,645,288,6447,1397,3439,2941,4571
04/08/2015,22,9414,5046,0,302,422,6115,1400,3271,2307,4563
04/08/2015,30,8691,5105,0,445,317,6473,1398,3538,2947,4505
04/08/2015,21,9569,4948,0,302,421,6191,1399,3002,2375,4472
04/08/2015,36,11139,4801,0,423,406,6644,1394,2546,2932,4466
04/08/2015,31,8753,4896,0,452,305,6501,1399,3637,3157,4442
04/08/2015,32,9043,4676,0,805,320,6628,1400,3574,2852,4407
04/08/2015,35,10851,4832,0,409,386,6641,1394,2942,2942,4403
04/08/2015,20,9683,5056,0,302,469,6334,1404,2543,2213,4398
04/08/2015,19,9581,5181,0,379,476,6432,1402,2083,2149,4380
04/08/2015,37,10945,4797,0,531,408,6640,1394,2149,2879,4364
04/08/2015,39,10884,4657,0,465,358,6657,1397,1270,2860,4228
04/08/2015,38,10905,4651,0,753,399,6641,1399,1710,2964,4221
04/08/2015,18,9336,4920,0,313,297,6651,1402,1571,2196,4162
04/08/2015,40,10427,4323,0,493,348,6653,1399,962,3084,4133
04/08/2015,17,8479,4734,0,407,283,6644,1399,1059,2277,3955
04/08/2015,41,10229,4148,0,1041,345,6647,1401,653,3105,3877
04/08/2015,42,10497,4073,0,619,337,6653,1401,392,3110,3789
04/08/2015,16,7645,3931,0,303,271,6656,1403,730,2331,3635
04/08/2015,44,10898,4446,0,496,369,6469,1405,65,3029,3578
04/08/2015,15,6544,3493,0,11,264,6655,1403,401,2292,3550
04/08/2015,43,10586,4338,0,888,374,6597,1402,130,2960,3538
04/08/2015,9,4331,2171,0,0,213,6659,1369,0,1843,3485
04/08/2015,8,4469,2214,0,0,212,6666,1366,0,1833,3463
04/08/2015,14,5274,2860,0,0,225,6666,1403,211,2239,3451
04/08/2015,45,9725,4197,0,771,369,6416,1405,0,3022,3444
04/08/2015,10,4375,2151,0,0,210,6660,1405,0,1806,3433
04/08/2015,11,4328,2319,0,0,210,6658,1404,0,2023,3416
04/08/2015,13,4560,2569,0,0,226,6662,1317,21,2317,3375
04/08/2015,47,7339,3575,0,165,348,6408,1406,0,2938,3343
04/08/2015,46,8297,4160,0,404,370,6404,1405,0,3011,3325
04/08/2015,48,6877,2748,0,94,330,6405,1337,0,2723,3263
04/08/2015,12,4214,2479,0,0,211,6664,1375,11,2265,3188
04/08/2015,7,4800,2299,0,0,212,6655,1363,0,1758,3184
04/08/2015,1,5801,2897,0,0,235,6813,1402,0,1618,3008
04/08/2015,6,5271,2350,0,0,229,6650,1365,0,1649,2919
04/08/2015,2,5499,2597,0,0,229,6824,1404,0,1634,2911
04/08/2015,5,5233,2540,0,0,229,6654,1365,0,1577,2839
04/08/2015,4,5287,2650,0,0,228,6660,1364,0,1591,2837
04/08/2015,3,5226,2675,0,0,230,6791,1389,0,1556,2804
05/08/2015,30,12335,6440,0,302,352,6656,1409,2740,999,3194
05/08/2015,44,12116,5792,0,302,327,6656,1411,47,1185,3160
05/08/2015,43,12210,5936,0,573,366,6658,1409,94,1117,3141
05/08/2015,45,11113,5407,0,384,336,6654,1413,0,1239,3112
05/08/2015,40,12841,6389,0,723,467,6653,1407,449,1092,3106
05/08/2015,31,12372,6370,0,680,342,6645,1407,2364,1028,3091
05/08/2015,29,12131,6404,0,539,362,6646,1408,3116,933,3072
05/08/2015,46,9339,5141,0,344,335,6659,1407,0,1192,3055
05/08/2015,32,12551,6584,0,463,343,6644,1407,2180,1172,3032
05/08/2015,39,13738,6553,0,302,539,6656,1410,571,1116,3028
05/08/2015,42,12366,5904,0,423,410,6652,1407,211,1325,3010
05/08/2015,1,7275,2262,0,0,316,6402,1059,0,2482,2997
05/08/2015,41,12785,6009,0,652,466,6650,1407,327,1213,2976
05/08/2015,47,8070,5046,0,0,328,6657,1365,0,1178,2955
05/08/2015,28,11994,6471,0,403,366,6651,1408,3218,1017,2928
05/08/2015,36,13867,6571,0,820,560,6660,1409,1231,1112,2927
05/08/2015,38,14023,6654,0,665,564,6656,1409,766,1156,2884
05/08/2015,33,12793,6561,0,303,383,6643,1407,1996,1121,2870
05/08/2015,27,11860,6482,0,428,386,6649,1408,3320,1044,2857
05/08/2015,2,7013,2291,0,0,316,6420,1058,0,2359,2836
05/08/2015,35,13685,6636,0,685,522,6656,1410,1500,1009,2822
05/08/2015,48,7329,4455,0,0,313,6523,1373,0,1202,2816
05/08/2015,34,13198,6778,0,411,404,6659,1407,1748,1137,2796
05/08/2015,26,12513,6503,0,530,478,6658,1408,3383,990,2790
05/08/2015,25,12389,6425,0,582,505,6623,1407,3445,919,2777
05/08/2015,3,6754,2401,0,0,294,6416,1081,0,2195,2736
05/08/2015,37,13782,6631,0,1157,560,6652,1409,961,1156,2716
05/08/2015,4,6430,2247,0,0,221,6487,1274,0,1993,2630
05/08/2015,24,12408,6440,0,952,518,6470,1405,3102,842,2571
05/08/2015,23,12751,6419,0,596,545,6414,1400,2759,833,2497
05/08/2015,5,6221,2317,0,0,220,6615,1273,0,1827,2371
05/08/2015,6,6392,2136,0,0,218,6646,1272,0,1797,2356
05/08/2015,22,12674,6594,0,573,548,6410,1403,2527,844,2301
05/08/2015,7,6403,2176,0,0,203,6660,1274,0,1681,2259
05/08/2015,21,12818,6561,0,651,546,6416,1403,2295,870,2190
05/08/2015,8,6209,2110,0,0,201,6653,1276,0,1580,2146
05/08/2015,9,6674,2122,0,0,202,6655,1059,0,1372,2029
05/08/2015,10,6941,2203,0,0,210,6659,1057,0,1323,1977
05/08/2015,19,12806,6094,0,706,555,6417,1404,1518,980,1959
05/08/2015,20,12954,6253,0,858,547,6410,1403,1907,868,1951
05/08/2015,11,7531,2439,0,0,208,6658,1080,0,1081,1899
05/08/2015,18,12056,6024,0,846,543,6488,1404,1122,968,1859
05/08/2015,13,6800,2744,0,0,205,6666,1403,7,930,1859
05/08/2015,12,7370,2768,0,0,207,6666,1374,4,958,1847
05/08/2015,14,7849,3698,0,0,237,6665,1404,110,877,1840
05/08/2015,17,10993,5750,0,938,498,6635,1405,726,916,1722
05/08/2015,15,9069,4762,0,35,308,6664,1404,213,873,1700
05/08/2015,16,9847,5466,0,972,475,6662,1403,470,841,1652
06/08/2015,1,7269,4221,0,0,314,6423,1410,0,1149,2662
06/08/2015,2,6927,4068,0,0,314,6425,1344,0,1014,2582
06/08/2015,3,6491,4030,0,0,283,6422,1325,0,872,2400
06/08/2015,4,6358,4042,0,0,283,6415,1326,0,851,2284
06/08/2015,5,6187,3946,0,0,277,6417,1281,0,812,2146
06/08/2015,6,6024,4035,0,0,277,6418,1275,0,717,1969
06/08/2015,7,6115,3841,0,0,281,6515,1274,0,760,1783
06/08/2015,8,6054,3838,0,0,282,6643,1269,0,806,1635
06/08/2015,27,13417,7430,0,423,411,6406,1395,4045,1326,1628
06/08/2015,28,13078,7323,0,302,361,6417,1400,4423,1462,1622
06/08/2015,29,12752,6899,0,310,353,6405,1400,4800,1315,1602
06/08/2015,26,13617,7637,0,543,592,6413,1395,3774,1041,1601
