Settlement Date,Settlement Period,Market Index Data Provider Id,Market Index Volume(MWh),Market Index Price(£/MWh)
25-Jan-2016,36,APXMIDP,1612.95,40.6
25-Jan-2016,37,N2EXMIDP,0,0
25-Jan-2016,37,APXMIDP,1627.45,40.37
25-Jan-2016,38,APXMIDP,1823.25,38.77
25-Jan-2016,38,N2EXMIDP,0,0
25-Jan-2016,39,N2EXMIDP,0,0
25-Jan-2016,39,APXMIDP,1196.95,36.61
25-Jan-2016,40,APXMIDP,968.25,34.91
25-Jan-2016,40,N2EXMIDP,0,0
25-Jan-2016,41,N2EXMIDP,0,0
25-Jan-2016,41,APXMIDP,979,32.84
25-Jan-2016,42,N2EXMIDP,0,0
25-Jan-2016,42,APXMIDP,1097.3,33.1
25-Jan-2016,43,N2EXMIDP,0,0
25-Jan-2016,43,APXMIDP,1176.05,33.16
25-Jan-2016,44,N2EXMIDP,0,0
25-Jan-2016,44,APXMIDP,1040.2,31.32
25-Jan-2016,45,N2EXMIDP,0,0
25-Jan-2016,45,APXMIDP,1294.5,30.72
25-Jan-2016,46,N2EXMIDP,0,0
25-Jan-2016,46,APXMIDP,1735.2,30.44
25-Jan-2016,47,N2EXMIDP,0,0
25-Jan-2016,47,APXMIDP,631.75,28.57
25-Jan-2016,48,APXMIDP,477.8,28.93
25-Jan-2016,48,N2EXMIDP,0,0
26-Jan-2016,1,N2EXMIDP,0,0
26-Jan-2016,1,APXMIDP,476.4,28.08
26-Jan-2016,2,N2EXMIDP,0,0
26-Jan-2016,2,APXMIDP,453.8,28.34
26-Jan-2016,3,N2EXMIDP,0,0
26-Jan-2016,3,APXMIDP,704.05,31.15
26-Jan-2016,4,N2EXMIDP,0,0
26-Jan-2016,4,APXMIDP,395.55,28.84
26-Jan-2016,5,N2EXMIDP,0,0
26-Jan-2016,5,APXMIDP,191.45,25.98
26-Jan-2016,6,N2EXMIDP,0,0
26-Jan-2016,6,APXMIDP,305.95,25.18
26-Jan-2016,7,N2EXMIDP,0,0
26-Jan-2016,7,APXMIDP,478.05,15.8
26-Jan-2016,8,N2EXMIDP,0,0
26-Jan-2016,8,APXMIDP,572.5,11.59
26-Jan-2016,9,N2EXMIDP,0,0
26-Jan-2016,9,APXMIDP,526.95,10.93
26-Jan-2016,10,N2EXMIDP,0,0
26-Jan-2016,10,APXMIDP,437.8,10.53
26-Jan-2016,11,N2EXMIDP,0,0
26-Jan-2016,11,APXMIDP,276.9,11.4
26-Jan-2016,12,N2EXMIDP,0,0
26-Jan-2016,12,APXMIDP,516.05,19.5
26-Jan-2016,13,N2EXMIDP,0,0
26-Jan-2016,13,APXMIDP,666.25,22.35
26-Jan-2016,14,N2EXMIDP,0,0
26-Jan-2016,14,APXMIDP,671.55,29.14
26-Jan-2016,15,N2EXMIDP,0,0
26-Jan-2016,15,APXMIDP,927.75,33.27
26-Jan-2016,16,N2EXMIDP,0,0
26-Jan-2016,16,APXMIDP,787.9,33.87
26-Jan-2016,17,N2EXMIDP,0,0
26-Jan-2016,17,APXMIDP,585.1,32.52
26-Jan-2016,18,N2EXMIDP,0,0
26-Jan-2016,18,APXMIDP,558.7,29.97
26-Jan-2016,19,N2EXMIDP,0,0
26-Jan-2016,19,APXMIDP,828.7,28.21
26-Jan-2016,20,N2EXMIDP,0,0
26-Jan-2016,20,APXMIDP,822.85,28.33
26-Jan-2016,21,N2EXMIDP,0,0
26-Jan-2016,21,APXMIDP,812.75,28.64
26-Jan-2016,22,N2EXMIDP,0,0
26-Jan-2016,22,APXMIDP,823.4,28.93
26-Jan-2016,23,N2EXMIDP,0,0
26-Jan-2016,23,APXMIDP,606.9,30.05
26-Jan-2016,24,N2EXMIDP,0,0
26-Jan-2016,24,APXMIDP,567.35,30.17
26-Jan-2016,25,N2EXMIDP,0,0
26-Jan-2016,25,APXMIDP,604.55,30.33
26-Jan-2016,26,N2EXMIDP,0,0
26-Jan-2016,26,APXMIDP,640.6,30.09
26-Jan-2016,27,N2EXMIDP,0,0
26-Jan-2016,27,APXMIDP,850.45,30.57
26-Jan-2016,28,N2EXMIDP,0,0
26-Jan-2016,28,APXMIDP,860.2,30.55
26-Jan-2016,29,N2EXMIDP,0,0
26-Jan-2016,29,APXMIDP,1639.25,30.46
26-Jan-2016,30,N2EXMIDP,0,0
26-Jan-2016,30,APXMIDP,1475.2,30.34
26-Jan-2016,31,N2EXMIDP,0,0
26-Jan-2016,31,APXMIDP,1466.9,34.35
26-Jan-2016,32,N2EXMIDP,0,0
26-Jan-2016,32,APXMIDP,1441.65,34.41
26-Jan-2016,33,N2EXMIDP,0,0
26-Jan-2016,33,APXMIDP,1544.05,34.32
26-Jan-2016,34,N2EXMIDP,0,0
26-Jan-2016,34,APXMIDP,1023.05,39.62
26-Jan-2016,35,N2EXMIDP,0,0
26-Jan-2016,35,APXMIDP,1687.7,42.31
26-Jan-2016,36,N2EXMIDP,0,0
26-Jan-2016,36,APXMIDP,1754.9,42.64
26-Jan-2016,37,N2EXMIDP,0,0
26-Jan-2016,37,APXMIDP,1978.35,41.32
26-Jan-2016,38,N2EXMIDP,0,0
26-Jan-2016,38,APXMIDP,2029.35,39.7
26-Jan-2016,39,N2EXMIDP,0,0
26-Jan-2016,39,APXMIDP,1001.75,36.86
26-Jan-2016,40,N2EXMIDP,0,0
26-Jan-2016,40,APXMIDP,985.45,34.52
26-Jan-2016,41,N2EXMIDP,0,0
26-Jan-2016,41,APXMIDP,1052.15,34.2
26-Jan-2016,42,N2EXMIDP,0,0
26-Jan-2016,42,APXMIDP,1140.2,33.73
26-Jan-2016,43,N2EXMIDP,0,0
26-Jan-2016,43,APXMIDP,1038.45,33.08
26-Jan-2016,44,N2EXMIDP,0,0
26-Jan-2016,44,APXMIDP,851.4,31.18
26-Jan-2016,45,N2EXMIDP,0,0
26-Jan-2016,45,APXMIDP,932.7,30.16
26-Jan-2016,46,N2EXMIDP,0,0
26-Jan-2016,46,APXMIDP,824.05,29.93
26-Jan-2016,47,N2EXMIDP,0,0
26-Jan-2016,47,APXMIDP,894.55,29.71
26-Jan-2016,48,N2EXMIDP,0,0
26-Jan-2016,48,APXMIDP,571.7,28.89
27-Jan-2016,1,APXMIDP,501.5,29.63
27-Jan-2016,1,N2EXMIDP,0,0
27-Jan-2016,2,APXMIDP,396.95,30.59
27-Jan-2016,2,N2EXMIDP,0,0
27-Jan-2016,3,APXMIDP,320.2,32.76
27-Jan-2016,3,N2EXMIDP,0,0
27-Jan-2016,4,N2EXMIDP,0,0
27-Jan-2016,4,APXMIDP,450.5,32.48
27-Jan-2016,5,N2EXMIDP,0,0
27-Jan-2016,5,APXMIDP,491.05,34.07
27-Jan-2016,6,APXMIDP,518,33.38
27-Jan-2016,6,N2EXMIDP,0,0
27-Jan-2016,7,APXMIDP,421.2,25.74
27-Jan-2016,7,N2EXMIDP,0,0
27-Jan-2016,8,APXMIDP,527.75,21.7
27-Jan-2016,8,N2EXMIDP,0,0
27-Jan-2016,9,APXMIDP,480.15,22.57
27-Jan-2016,9,N2EXMIDP,0,0
27-Jan-2016,10,APXMIDP,478.05,22.52
27-Jan-2016,10,N2EXMIDP,0,0
27-Jan-2016,11,APXMIDP,375.7,28.74
27-Jan-2016,11,N2EXMIDP,0,0
27-Jan-2016,12,APXMIDP,353.7,30.67
27-Jan-2016,12,N2EXMIDP,0,0
27-Jan-2016,13,APXMIDP,603.65,33.1
27-Jan-2016,13,N2EXMIDP,0,0
27-Jan-2016,14,APXMIDP,1038.15,33.78
27-Jan-2016,14,N2EXMIDP,0,0
27-Jan-2016,15,APXMIDP,832,35.59
27-Jan-2016,15,N2EXMIDP,0,0
27-Jan-2016,16,N2EXMIDP,0,0
27-Jan-2016,16,APXMIDP,671.25,38.87
27-Jan-2016,17,APXMIDP,701.95,37.92
27-Jan-2016,17,N2EXMIDP,0,0
27-Jan-2016,18,N2EXMIDP,0,0
27-Jan-2016,18,APXMIDP,687.15,35.28
27-Jan-2016,19,APXMIDP,574.3,37.08
27-Jan-2016,19,N2EXMIDP,0,0
27-Jan-2016,20,N2EXMIDP,0,0
27-Jan-2016,20,APXMIDP,577.25,37.72
27-Jan-2016,21,N2EXMIDP,0,0
27-Jan-2016,21,APXMIDP,623.1,37.71
27-Jan-2016,22,APXMIDP,572.1,37.2
27-Jan-2016,22,N2EXMIDP,0,0
27-Jan-2016,23,N2EXMIDP,0,0
27-Jan-2016,23,APXMIDP,760.95,32.41
27-Jan-2016,24,N2EXMIDP,0,0
27-Jan-2016,24,APXMIDP,732.75,32.18
27-Jan-2016,25,N2EXMIDP,0,0
27-Jan-2016,25,APXMIDP,816.95,32.71
27-Jan-2016,26,APXMIDP,892,31.67
27-Jan-2016,26,N2EXMIDP,0,0
27-Jan-2016,27,APXMIDP,997.05,29.68
27-Jan-2016,27,N2EXMIDP,0,0
27-Jan-2016,28,APXMIDP,941.35,29.57
27-Jan-2016,28,N2EXMIDP,0,0
27-Jan-2016,29,APXMIDP,1082.05,29.39
27-Jan-2016,29,N2EXMIDP,0,0
27-Jan-2016,30,APXMIDP,1084.7,29.28
27-Jan-2016,30,N2EXMIDP,0,0
27-Jan-2016,31,APXMIDP,1887.1,31.88
27-Jan-2016,31,N2EXMIDP,0,0
27-Jan-2016,32,N2EXMIDP,0,0
27-Jan-2016,32,APXMIDP,1705.45,32.56
27-Jan-2016,33,N2EXMIDP,0,0
27-Jan-2016,33,APXMIDP,1792.25,32.88
27-Jan-2016,34,APXMIDP,1642.05,36.34
27-Jan-2016,34,N2EXMIDP,0,0
27-Jan-2016,35,N2EXMIDP,0,0
27-Jan-2016,35,APXMIDP,1646.25,46.09
27-Jan-2016,36,N2EXMIDP,0,0
27-Jan-2016,36,APXMIDP,1683.2,47.08
27-Jan-2016,37,N2EXMIDP,0,0
27-Jan-2016,37,APXMIDP,1833.6,44.38
27-Jan-2016,38,APXMIDP,1884.2,43.06
27-Jan-2016,38,N2EXMIDP,0,0
27-Jan-2016,39,N2EXMIDP,0,0
27-Jan-2016,39,APXMIDP,1206.25,35.29
27-Jan-2016,40,APXMIDP,1125,34.54
27-Jan-2016,40,N2EXMIDP,0,0
27-Jan-2016,41,N2EXMIDP,0,0
27-Jan-2016,41,APXMIDP,991,34
27-Jan-2016,42,N2EXMIDP,0,0
27-Jan-2016,42,APXMIDP,1166.75,33.53
27-Jan-2016,43,N2EXMIDP,0,0
27-Jan-2016,43,APXMIDP,1344.15,32.55
27-Jan-2016,44,N2EXMIDP,0,0
27-Jan-2016,44,APXMIDP,1471.15,32.55
27-Jan-2016,45,N2EXMIDP,0,0
27-Jan-2016,45,APXMIDP,1443.05,32.13
27-Jan-2016,46,N2EXMIDP,0,0
27-Jan-2016,46,APXMIDP,1460.8,32.04
27-Jan-2016,47,N2EXMIDP,0,0
27-Jan-2016,47,APXMIDP,585,29.91
27-Jan-2016,48,APXMIDP,414.85,30.15
27-Jan-2016,48,N2EXMIDP,0,0
28-Jan-2016,1,N2EXMIDP,0,0
28-Jan-2016,1,APXMIDP,435.7,31.94
28-Jan-2016,2,N2EXMIDP,0,0
28-Jan-2016,2,APXMIDP,337.8,33.76
28-Jan-2016,3,N2EXMIDP,0,0
28-Jan-2016,3,APXMIDP,380.1,34.13
28-Jan-2016,4,N2EXMIDP,0,0
28-Jan-2016,4,APXMIDP,552.7,33.61
28-Jan-2016,5,N2EXMIDP,0,0
28-Jan-2016,5,APXMIDP,400.3,33.61
28-Jan-2016,6,N2EXMIDP,0,0
28-Jan-2016,6,APXMIDP,517.05,31.25
28-Jan-2016,7,N2EXMIDP,0,0
28-Jan-2016,7,APXMIDP,688.1,18.75
28-Jan-2016,8,N2EXMIDP,0,0
28-Jan-2016,8,APXMIDP,604.75,17.85
28-Jan-2016,9,N2EXMIDP,0,0
28-Jan-2016,9,APXMIDP,574,17.51
28-Jan-2016,10,N2EXMIDP,0,0
28-Jan-2016,10,APXMIDP,597.1,16.79
28-Jan-2016,11,N2EXMIDP,0,0
28-Jan-2016,11,APXMIDP,598.1,20.36
28-Jan-2016,12,N2EXMIDP,0,0
28-Jan-2016,12,APXMIDP,495.1,21.53
28-Jan-2016,13,N2EXMIDP,0,0
28-Jan-2016,13,APXMIDP,308.35,28.01
28-Jan-2016,14,N2EXMIDP,0,0
28-Jan-2016,14,APXMIDP,637.15,27.58
28-Jan-2016,15,N2EXMIDP,0,0
28-Jan-2016,15,APXMIDP,501.7,33.64
28-Jan-2016,16,N2EXMIDP,0,0
28-Jan-2016,16,APXMIDP,713.75,39.8
28-Jan-2016,17,N2EXMIDP,0,0
28-Jan-2016,17,APXMIDP,565.9,42.38
28-Jan-2016,18,N2EXMIDP,0,0
28-Jan-2016,18,APXMIDP,454.5,40.84
28-Jan-2016,19,N2EXMIDP,0,0
28-Jan-2016,19,APXMIDP,814,37.75
28-Jan-2016,20,N2EXMIDP,0,0
28-Jan-2016,20,APXMIDP,765,36.67
28-Jan-2016,21,N2EXMIDP,0,0
28-Jan-2016,21,APXMIDP,836.25,34.09
28-Jan-2016,22,N2EXMIDP,0,0
28-Jan-2016,22,APXMIDP,815,33.81
28-Jan-2016,23,N2EXMIDP,0,0
28-Jan-2016,23,APXMIDP,767.6,30.33
28-Jan-2016,24,N2EXMIDP,0,0
28-Jan-2016,24,APXMIDP,840.15,30.31
28-Jan-2016,25,N2EXMIDP,0,0
28-Jan-2016,25,APXMIDP,811.55,29.9
28-Jan-2016,26,N2EXMIDP,0,0
28-Jan-2016,26,APXMIDP,877.05,29.83
28-Jan-2016,27,N2EXMIDP,0,0
28-Jan-2016,27,APXMIDP,1162.5,29.64
28-Jan-2016,28,N2EXMIDP,0,0
28-Jan-2016,28,APXMIDP,1227,29.51
28-Jan-2016,29,N2EXMIDP,0,0
28-Jan-2016,29,APXMIDP,1158.95,29.4
28-Jan-2016,30,N2EXMIDP,0,0
28-Jan-2016,30,APXMIDP,1183.35,29.34
28-Jan-2016,31,N2EXMIDP,0,0
28-Jan-2016,31,APXMIDP,1484.85,35.08
28-Jan-2016,32,N2EXMIDP,0,0
28-Jan-2016,32,APXMIDP,1541.55,34.81
28-Jan-2016,33,N2EXMIDP,0,0
28-Jan-2016,33,APXMIDP,1278.8,37
28-Jan-2016,34,N2EXMIDP,0,0
28-Jan-2016,34,APXMIDP,1494.35,39.99
28-Jan-2016,35,N2EXMIDP,0,0
28-Jan-2016,35,APXMIDP,1398.35,47.68
28-Jan-2016,36,N2EXMIDP,0,0
28-Jan-2016,36,APXMIDP,1523.65,49.96
28-Jan-2016,37,N2EXMIDP,0,0
28-Jan-2016,37,APXMIDP,1555.2,48.2
28-Jan-2016,38,N2EXMIDP,0,0
28-Jan-2016,38,APXMIDP,1635.6,45.67
28-Jan-2016,39,N2EXMIDP,0,0
28-Jan-2016,39,APXMIDP,1226.8,36.73
28-Jan-2016,40,N2EXMIDP,0,0
28-Jan-2016,40,APXMIDP,1181.5,36.03
28-Jan-2016,41,N2EXMIDP,0,0
28-Jan-2016,41,APXMIDP,1248.6,34.63
28-Jan-2016,42,N2EXMIDP,0,0
28-Jan-2016,42,APXMIDP,1299.1,34.47
28-Jan-2016,43,N2EXMIDP,0,0
28-Jan-2016,43,APXMIDP,1142.15,33.76
28-Jan-2016,44,N2EXMIDP,0,0
28-Jan-2016,44,APXMIDP,1160,32.59
28-Jan-2016,45,N2EXMIDP,0,0
28-Jan-2016,45,APXMIDP,1239.35,31.97
28-Jan-2016,46,N2EXMIDP,0,0
28-Jan-2016,46,APXMIDP,1271.05,31.01
28-Jan-2016,47,N2EXMIDP,0,0
28-Jan-2016,47,APXMIDP,301.95,27.91
28-Jan-2016,48,N2EXMIDP,0,0
28-Jan-2016,48,APXMIDP,116.4,21.41
29-Jan-2016,1,APXMIDP,370.7,23.29
29-Jan-2016,1,N2EXMIDP,0,0
29-Jan-2016,2,APXMIDP,438.45,23.79
29-Jan-2016,2,N2EXMIDP,0,0
29-Jan-2016,3,APXMIDP,419.35,23.08
29-Jan-2016,3,N2EXMIDP,0,0
29-Jan-2016,4,N2EXMIDP,0,0
29-Jan-2016,4,APXMIDP,453.85,20.79
29-Jan-2016,5,N2EXMIDP,0,0
29-Jan-2016,5,APXMIDP,313.45,19.61
29-Jan-2016,6,APXMIDP,281.85,19.12
29-Jan-2016,6,N2EXMIDP,0,0
29-Jan-2016,7,APXMIDP,384.65,15.24
29-Jan-2016,7,N2EXMIDP,0,0
29-Jan-2016,8,APXMIDP,469.4,13.02
29-Jan-2016,8,N2EXMIDP,0,0
29-Jan-2016,9,APXMIDP,645.25,16.98
29-Jan-2016,9,N2EXMIDP,0,0
29-Jan-2016,10,APXMIDP,657.85,16.81
29-Jan-2016,10,N2EXMIDP,0,0
29-Jan-2016,11,APXMIDP,561,20.34
29-Jan-2016,11,N2EXMIDP,0,0
29-Jan-2016,12,APXMIDP,677.15,22.67
29-Jan-2016,12,N2EXMIDP,0,0
29-Jan-2016,13,APXMIDP,341.5,26.76
29-Jan-2016,13,N2EXMIDP,0,0
29-Jan-2016,14,APXMIDP,611.8,32.38
29-Jan-2016,14,N2EXMIDP,0,0
29-Jan-2016,15,APXMIDP,808.15,30
29-Jan-2016,15,N2EXMIDP,0,0
29-Jan-2016,16,N2EXMIDP,0,0
29-Jan-2016,16,APXMIDP,752.75,34.15
29-Jan-2016,17,APXMIDP,742.45,36.41
29-Jan-2016,17,N2EXMIDP,0,0
29-Jan-2016,18,N2EXMIDP,0,0
29-Jan-2016,18,APXMIDP,705.75,37.18
29-Jan-2016,19,APXMIDP,907.1,40.69
29-Jan-2016,19,N2EXMIDP,0,0
29-Jan-2016,20,N2EXMIDP,0,0
29-Jan-2016,20,APXMIDP,811.35,40.83
29-Jan-2016,21,N2EXMIDP,0,0
29-Jan-2016,21,APXMIDP,804.55,41.74
29-Jan-2016,22,APXMIDP,794.55,41.44
29-Jan-2016,22,N2EXMIDP,0,0
29-Jan-2016,23,N2EXMIDP,0,0
29-Jan-2016,23,APXMIDP,668.7,40.06
29-Jan-2016,24,N2EXMIDP,0,0
29-Jan-2016,24,APXMIDP,646.1,37.56
29-Jan-2016,25,N2EXMIDP,0,0
29-Jan-2016,25,APXMIDP,759.8,36.06
29-Jan-2016,26,APXMIDP,855,35.08
29-Jan-2016,26,N2EXMIDP,0,0
29-Jan-2016,27,APXMIDP,1120.35,32.12
29-Jan-2016,27,N2EXMIDP,0,0
29-Jan-2016,28,APXMIDP,979.9,31.77
29-Jan-2016,28,N2EXMIDP,0,0
29-Jan-2016,29,APXMIDP,1055.95,31.25
29-Jan-2016,29,N2EXMIDP,0,0
29-Jan-2016,30,APXMIDP,1239.1,30.65
29-Jan-2016,30,N2EXMIDP,0,0
29-Jan-2016,31,APXMIDP,1509.5,32.88
29-Jan-2016,31,N2EXMIDP,0,0
29-Jan-2016,32,N2EXMIDP,0,0
29-Jan-2016,32,APXMIDP,1355.9,33.62
29-Jan-2016,33,N2EXMIDP,0,0
29-Jan-2016,33,APXMIDP,1713.6,32.91
29-Jan-2016,34,APXMIDP,1737.15,37.19
29-Jan-2016,34,N2EXMIDP,0,0
29-Jan-2016,35,N2EXMIDP,0,0
29-Jan-2016,35,APXMIDP,1218.8,48.82
29-Jan-2016,36,N2EXMIDP,0,0
29-Jan-2016,36,APXMIDP,1154.75,50.61
29-Jan-2016,37,N2EXMIDP,0,0
29-Jan-2016,37,APXMIDP,1280,48.9
29-Jan-2016,38,APXMIDP,1364.4,43.5
29-Jan-2016,38,N2EXMIDP,0,0
29-Jan-2016,39,N2EXMIDP,0,0
29-Jan-2016,39,APXMIDP,808.7,35.75
29-Jan-2016,40,APXMIDP,533.75,34.15
29-Jan-2016,40,N2EXMIDP,0,0
29-Jan-2016,41,N2EXMIDP,0,0
29-Jan-2016,41,APXMIDP,732.9,34.11
29-Jan-2016,42,N2EXMIDP,0,0
29-Jan-2016,42,APXMIDP,579.55,33.16
29-Jan-2016,43,N2EXMIDP,0,0
29-Jan-2016,43,APXMIDP,503.1,32.65
29-Jan-2016,44,N2EXMIDP,0,0
29-Jan-2016,44,APXMIDP,836.15,30.29
29-Jan-2016,45,N2EXMIDP,0,0
29-Jan-2016,45,APXMIDP,1015.6,28.73
29-Jan-2016,46,N2EXMIDP,0,0
29-Jan-2016,46,APXMIDP,1138.7,30.71
29-Jan-2016,47,N2EXMIDP,0,0
29-Jan-2016,47,APXMIDP,889.55,34.72
29-Jan-2016,48,APXMIDP,731.4,35.56
29-Jan-2016,48,N2EXMIDP,0,0
30-Jan-2016,1,N2EXMIDP,0,0
30-Jan-2016,1,APXMIDP,957.35,40.31
30-Jan-2016,2,N2EXMIDP,0,0
30-Jan-2016,2,APXMIDP,964.3,40.53
30-Jan-2016,3,N2EXMIDP,0,0
30-Jan-2016,3,APXMIDP,981.7,39.3
30-Jan-2016,4,N2EXMIDP,0,0
30-Jan-2016,4,APXMIDP,734.55,35.81
30-Jan-2016,5,N2EXMIDP,0,0
30-Jan-2016,5,APXMIDP,569,34.02
30-Jan-2016,6,N2EXMIDP,0,0
30-Jan-2016,6,APXMIDP,574.7,33
30-Jan-2016,7,N2EXMIDP,0,0
30-Jan-2016,7,APXMIDP,643.15,27.1
30-Jan-2016,8,N2EXMIDP,0,0
30-Jan-2016,8,APXMIDP,577.1,24.2
30-Jan-2016,9,N2EXMIDP,0,0
30-Jan-2016,9,APXMIDP,591.75,21.02
30-Jan-2016,10,N2EXMIDP,0,0
30-Jan-2016,10,APXMIDP,502.1,21.36
30-Jan-2016,11,N2EXMIDP,0,0
30-Jan-2016,11,APXMIDP,491.5,23.72
30-Jan-2016,12,N2EXMIDP,0,0
30-Jan-2016,12,APXMIDP,520.4,26.51
30-Jan-2016,13,N2EXMIDP,0,0
30-Jan-2016,13,APXMIDP,707.65,26.7
30-Jan-2016,14,N2EXMIDP,0,0
30-Jan-2016,14,APXMIDP,735.95,26.76
30-Jan-2016,15,N2EXMIDP,0,0
30-Jan-2016,15,APXMIDP,987.7,28.65
30-Jan-2016,16,N2EXMIDP,0,0
30-Jan-2016,16,APXMIDP,975,28.1
30-Jan-2016,17,N2EXMIDP,0,0
30-Jan-2016,17,APXMIDP,1010.65,27.53
30-Jan-2016,18,N2EXMIDP,0,0
30-Jan-2016,18,APXMIDP,859.8,33.6
30-Jan-2016,19,N2EXMIDP,0,0
30-Jan-2016,19,APXMIDP,566.1,44.31
30-Jan-2016,20,N2EXMIDP,0,0
30-Jan-2016,20,APXMIDP,641.5,44.57
30-Jan-2016,21,N2EXMIDP,0,0
30-Jan-2016,21,APXMIDP,616.55,44.48
30-Jan-2016,22,N2EXMIDP,0,0
30-Jan-2016,22,APXMIDP,612.4,42.77
30-Jan-2016,23,N2EXMIDP,0,0
30-Jan-2016,23,APXMIDP,655.3,33.56
30-Jan-2016,24,N2EXMIDP,0,0
30-Jan-2016,24,APXMIDP,718.05,33.07
30-Jan-2016,25,N2EXMIDP,0,0
30-Jan-2016,25,APXMIDP,787.55,33.28
30-Jan-2016,26,N2EXMIDP,0,0
30-Jan-2016,26,APXMIDP,773.9,32.59
30-Jan-2016,27,N2EXMIDP,0,0
30-Jan-2016,27,APXMIDP,1183.45,31.15
30-Jan-2016,28,N2EXMIDP,0,0
30-Jan-2016,28,APXMIDP,1059.85,30.91
30-Jan-2016,29,N2EXMIDP,0,0
30-Jan-2016,29,APXMIDP,1187.4,30.55
30-Jan-2016,30,N2EXMIDP,0,0
30-Jan-2016,30,APXMIDP,1171.4,30.43
30-Jan-2016,31,N2EXMIDP,0,0
30-Jan-2016,31,APXMIDP,718.55,28.45
30-Jan-2016,32,N2EXMIDP,0,0
30-Jan-2016,32,APXMIDP,607.6,27.99
30-Jan-2016,33,N2EXMIDP,0,0
30-Jan-2016,33,APXMIDP,926.6,27.89
30-Jan-2016,34,N2EXMIDP,0,0
30-Jan-2016,34,APXMIDP,766.3,28.9
30-Jan-2016,35,N2EXMIDP,0,0
30-Jan-2016,35,APXMIDP,493.5,48.25
30-Jan-2016,36,N2EXMIDP,0,0
30-Jan-2016,36,APXMIDP,638.15,56.35
30-Jan-2016,37,N2EXMIDP,0,0
30-Jan-2016,37,APXMIDP,718.4,49.58
30-Jan-2016,38,N2EXMIDP,0,0
30-Jan-2016,38,APXMIDP,735.9,44.29
30-Jan-2016,39,N2EXMIDP,0,0
30-Jan-2016,39,APXMIDP,771.05,37.08
30-Jan-2016,40,N2EXMIDP,0,0
30-Jan-2016,40,APXMIDP,616.9,34.48
30-Jan-2016,41,N2EXMIDP,0,0
30-Jan-2016,41,APXMIDP,693.8,34.6
30-Jan-2016,42,N2EXMIDP,0,0
30-Jan-2016,42,APXMIDP,762.75,36.41
30-Jan-2016,43,N2EXMIDP,0,0
30-Jan-2016,43,APXMIDP,679.55,33.49
30-Jan-2016,44,N2EXMIDP,0,0
30-Jan-2016,44,APXMIDP,842.7,33
30-Jan-2016,45,N2EXMIDP,0,0
30-Jan-2016,45,APXMIDP,839.35,31.37
30-Jan-2016,46,N2EXMIDP,0,0
30-Jan-2016,46,APXMIDP,1081.3,31.12
30-Jan-2016,47,N2EXMIDP,0,0
30-Jan-2016,47,APXMIDP,676.6,33.24
30-Jan-2016,48,N2EXMIDP,0,0
30-Jan-2016,48,APXMIDP,633.7,31.47
31-Jan-2016,1,APXMIDP,719.35,31.03
31-Jan-2016,1,N2EXMIDP,0,0
31-Jan-2016,2,APXMIDP,728.9,31.15
31-Jan-2016,2,N2EXMIDP,0,0
31-Jan-2016,3,APXMIDP,943.65,32.33
31-Jan-2016,3,N2EXMIDP,0,0
31-Jan-2016,4,N2EXMIDP,0,0
31-Jan-2016,4,APXMIDP,735.3,31.39
31-Jan-2016,5,N2EXMIDP,0,0
31-Jan-2016,5,APXMIDP,789.7,31.16
31-Jan-2016,6,APXMIDP,810.05,30.92
31-Jan-2016,6,N2EXMIDP,0,0
31-Jan-2016,7,APXMIDP,762.3,27.86
31-Jan-2016,7,N2EXMIDP,0,0
31-Jan-2016,8,APXMIDP,699.7,27.87
31-Jan-2016,8,N2EXMIDP,0,0
31-Jan-2016,9,APXMIDP,671.5,27.57
31-Jan-2016,9,N2EXMIDP,0,0
31-Jan-2016,10,APXMIDP,681.7,27.55
31-Jan-2016,10,N2EXMIDP,0,0
31-Jan-2016,11,APXMIDP,678.5,27.22
31-Jan-2016,11,N2EXMIDP,0,0
31-Jan-2016,12,APXMIDP,460.9,28.89
31-Jan-2016,12,N2EXMIDP,0,0
31-Jan-2016,13,APXMIDP,645.1,31.24
31-Jan-2016,13,N2EXMIDP,0,0
31-Jan-2016,14,APXMIDP,854.6,31.48
31-Jan-2016,14,N2EXMIDP,0,0
31-Jan-2016,15,APXMIDP,1086.6,30.01
31-Jan-2016,15,N2EXMIDP,0,0
31-Jan-2016,16,N2EXMIDP,0,0
31-Jan-2016,16,APXMIDP,973.65,27.9
31-Jan-2016,17,APXMIDP,939.9,28.54
31-Jan-2016,17,N2EXMIDP,0,0
31-Jan-2016,18,N2EXMIDP,0,0
31-Jan-2016,18,APXMIDP,725.35,29.33
31-Jan-2016,19,APXMIDP,686.95,29.4
31-Jan-2016,19,N2EXMIDP,0,0
31-Jan-2016,20,N2EXMIDP,0,0
31-Jan-2016,20,APXMIDP,570.75,29.91
31-Jan-2016,21,N2EXMIDP,0,0
31-Jan-2016,21,APXMIDP,477.3,31.77
31-Jan-2016,22,APXMIDP,482.95,30.97
31-Jan-2016,22,N2EXMIDP,0,0
31-Jan-2016,23,N2EXMIDP,0,0
31-Jan-2016,23,APXMIDP,251.15,40.57
31-Jan-2016,24,N2EXMIDP,0,0
31-Jan-2016,24,APXMIDP,397.15,42.09
31-Jan-2016,25,N2EXMIDP,0,0
31-Jan-2016,25,APXMIDP,413.5,41.61
31-Jan-2016,26,APXMIDP,393.25,40.81
